id,user,android_sensor_gyroscope_mean,android_sensor_accelerometer_std,android_sensor_gyroscope_std,android_sensor_gyroscope_uncalibrated_mean,android_sensor_accelerometer_max,android_sensor_linear_acceleration_mean,speed_mean,android_sensor_rotation_vector_mean,android_sensor_rotation_vector_max,android_sensor_accelerometer_min,android_sensor_magnetic_field_uncalibrated_min,sound_min,target,acc_gyro,Lin_speed
19494,Pierpaolo,0.447801623284,0.361960582421,0.116563738283,0.334574278861,9.96326427091,0.958200104328,5.368553579536653,0.983560663234,0.989575800266,8.71217695924,77.4960432458,74.1786107161,Bus,0.4404400615944729,5.144148600002478
16099,Luca,0.00162508155625,0.0161842987475,0.000731446448252,0.016417152048,9.85285248925,0.0214871738865,0.1803785331903315,0.0487987838557,0.0543857481331,9.78004932846,51.2707518962,,Still,7.930200361132834e-05,0.0038758249080524648
14266,IvanHeibi,0.5509889247,3.43889405756,0.25098910791,0.749501410559,15.0882141403,3.61090998103,1.1202056532480036,0.80265183077,0.823186988664,5.37197658571,72.8778235,78.5883785143,Walking,0.4422522691444487,4.0449617741194475
12735,Elena,0.0777592542372,0.119702895519,0.0110135299081,,10.9248719183,0.861080778373,34.72213738533318,0.763804181984,0.766013822629,10.3508433337,,70.2696791341,Train,0.05939284357433043,29.898565086536934
18806,michelangelo,0.216969293709,0.282550735848,0.286568513215,0.396559961227,10.1789419618,2.06742162645,34.72213738533318,0.260536731405,0.263303679486,9.16760440079,168.73058452,69.7257752192,Train,0.05652847059819429,71.78529774700586
714,andrea,0.288258990447,0.50326469381,0.302894656238,0.443646018751,10.8507776819,0.752248651362,14.679876452262643,0.921007898984,0.995525243158,9.14068713453,136.305879391,86.1704345792,Car,0.2654888071548404,11.042917263375355
10734,Damiano,0.0105552617519,0.18285079278,0.00594954561153,0.0682943369922,10.3057967346,0.249910873237,0.1803785331903315,0.389736272424,0.389865053084,8.87001052178,262.049807408,45.6660245741,Still,0.004113768369645126,0.045078556742804934
14659,IvanHeibi,0.674022461008,4.67546160008,0.378769338085,0.748977319132,15.5404146682,2.3177849008,1.1202056532480036,0.803643637176,0.837077693,2.86648925351,106.511475646,78.1953982947,Walking,0.5416738621027878,2.596395748889023
8093,andrea,0.0142693542281,0.0249589566833,0.00900552124173,0.034644950722,10.0608075638,0.0945308513564,1.1202056532480036,0.820888536369,0.823172131631,9.98829129838,75.4990268939,89.7608560537,Walking,0.011713549307235812,0.105893994095786
3706,andrea,0.00678616123218,0.0108545505967,0.00302594847278,0.0405263231436,10.0179342693,0.0330021830746,0.1803785331903315,0.971980986837,0.97206890767,9.99067576843,139.135513522,89.7825690266,Still,0.006596019691289308,0.005952885375075132
9857,Claudio,0.00894809225155,0.118743446477,0.00352699593583,0.0172580918104,10.2229174838,0.170340453911,14.679876452262643,0.964560692374,0.964952120327,9.78505779007,411.396658016,75.8674249784,Car,0.008630978057581493,2.5005768182358192
18345,michelangelo,0.0177238757897,0.097744994068,0.00897176346929,0.0457049370299,10.1273507156,0.137094224459,5.368553579536653,0.688702180389,0.690107367118,9.48345644154,172.821796623,81.1213185886,Bus,0.012206471901310198,0.7359976894531658
48,andrea,0.0510734599348,0.229876449812,0.0408254808186,0.0480098127293,9.90197255417,0.271135027052,5.368553579536653,0.907016683559,0.916482328444,8.97584989824,150.395153514,86.7794830173,Bus,0.04632448024794576,1.4556029200177818
21602,Vincenzo,,0.0405039909841,,,9.86882355159,,0.1803785331903315,,,9.69224871318,,42.797581728,Still,,
4705,andrea,0.00947970447206,0.0147175755534,0.00411182943598,0.0328410702595,9.61439872126,0.02463775121,34.72213738533318,0.936516746422,0.936520000218,9.57226464811,152.416379605,78.9525949477,Train,0.008877901989215715,0.8554753823792787
10906,Damiano,0.00192194357091,0.0183523818256,0.000274577664104,0.0496515316731,9.89421299343,0.0222059018138,0.1803785331903315,0.278266178297,0.278266178297,9.79777040637,272.070303414,,Still,0.0005348118923796149,0.004005467997341766
11620,Damiano,0.00448815453795,0.00850708287827,0.000117581240079,0.0500909503902,9.85614396337,0.0119624688018,0.1803785331903315,0.0964551338654,0.0964585736521,9.82732067729,279.421290908,38.6899690249,Still,0.0004329055467665697,0.0021577725758037867
9313,AndreaCarpineti,,2.94647661702,,,15.1598165061,5.46956573888,1.1202056532480036,,,5.05498479305,,,Walking,,6.12703846150497
19238,michelangelo,0.00732518139486,0.0298066180461,0.0023287881079,0.0420863468953,9.9584277963,0.0378346459646,34.72213738533318,0.936076316756,0.936076316756,9.81887131899,250.327106003,73.0950786651,Train,0.006856928819670127,1.3136997751082826
6514,andrea,1.41522736117,3.60902704872,0.722808988391,0.992428010436,18.0306797374,4.97211381937,1.1202056532480036,0.99951887999,0.999956641308,6.1848312016,109.445193359,88.6256666361,Walking,1.4145464669678416,5.569790009050797
10609,Damiano,0.169647931713,3.76585599091,0.132991321924,0.164668797507,17.3733437719,3.62437657218,14.679876452262643,0.746311432707,0.74750338423,1.12669007858,298.337188639,,Car,0.1266101909725083,53.20540029607758
15231,Luca,0.182937067869,0.214622287251,0.227895858308,0.182759782696,10.6883330626,0.423679615549,5.368553579536653,0.963086747581,0.969088590187,8.900964578,74.8907204053,,Bus,0.17618426570595985,2.274546716632297
19025,michelangelo,0.0761899448504,0.276134379383,0.0443491758932,0.0940224239612,10.170941242,0.494591332057,34.72213738533318,0.366817451541,0.381337228584,9.393890159,168.727058335,80.4691647529,Train,0.027947801403073062,17.173268181278097
61,andrea,0.0925492147457,0.25998261945,0.0430468526308,0.0923101766253,10.1380230289,0.574741346085,5.368553579536653,0.677079542153,0.710344865699,9.05500060534,128.054930482,86.7794830173,Bus,0.06266317994663824,3.085529710832341
60,andrea,0.155204536072,0.358823240242,0.09721537774,0.130414669841,10.0468373924,0.608835162615,5.368553579536653,0.689623355406,0.754627360495,8.91525005113,137.922697548,86.7794830173,Bus,0.10703267294020419,3.2685641916045385
15261,Luca,0.151543752347,0.223594599016,0.16653117291,0.153338718623,10.9225311152,0.318717801823,5.368553579536653,0.925973961676,0.951303117808,9.20092838376,57.5038259597,,Bus,0.1403255687279982,1.7110535958389204
17550,Luca,0.0349039319655,0.558991828563,0.017673314163,0.0326288695839,10.9299029652,0.594886164789,34.72213738533318,0.999871624438,0.999930848809,8.70628855084,101.620125959,79.9021691549,Train,0.03489945115361792,20.65571914243761
21200,Vincenzo,,0.721436978353,,,12.0911694134,,5.368553579536653,,,8.20689256571,,74.8340596792,Bus,,
20686,Serena,0.0249807718319,0.599742853584,0.016927436033,0.0313719052319,11.414554456,0.949075446302,14.679876452262643,0.928378863803,0.929173457038,8.86148709282,68.0044851462,84.7779758446,Car,0.02319162057022131,13.932310295589389
1427,andrea,0.0324742047373,0.763368573732,0.0122136529146,0.0389829028874,10.916144171,0.854728232868,14.679876452262643,0.319236148521,0.328860817997,8.34509748526,154.872049518,89.8238709459,Car,0.010366940046618065,12.547304858763015
20579,Serena,0.433389138422,0.467372546784,0.246723978572,0.45881849096,10.5700846296,0.0608137722132,14.679876452262643,0.503848569251,0.503848569251,8.14818436033,53.6180007087,,Car,0.21836249732284826,0.8927386626858189
18867,michelangelo,0.00574618736309,0.013144248245,0.00413098694539,0.043540615601,9.77327606852,0.0813863458992,34.72213738533318,0.358513286213,0.358962454995,9.72504423604,165.368104543,68.0383450104,Train,0.002060084514737009,2.82590788360227
17105,Luca,0.00173757822649,0.0108238495778,0.000572298560376,0.016869073504,9.84666938661,0.0529801019275,0.1803785331903315,0.99173295277,0.991957550482,9.81173260226,26.4522210788,44.296876961,Still,0.0017232135852257875,0.009556473073956705
4291,andrea,0.0252310817129,0.12396485999,0.0045769812461,0.0233041739005,9.86447275189,0.187793096066,34.72213738533318,0.949085592169,0.949593703545,9.49257953694,157.429751418,89.6388799856,Train,0.02394645612855212,6.520577681620724
5477,andrea,0.0172224785449,0.22040256485,0.00887425554857,0.0375315115096,10.4234627137,0.163121115566,34.72213738533318,0.991803585567,0.992108718921,9.69022370413,95.5979388555,89.7563374479,Train,0.017081315973182548,5.663913785131463
11278,Damiano,0.116318795946,0.321168453087,0.101865200804,0.224605534403,11.0915014527,0.22346053155,0.1803785331903315,0.827669487648,0.854048126492,8.79656701439,277.078692004,46.5675920688,Still,0.09627351824445808,0.0403074829069208
14462,IvanHeibi,0.784587615042,3.75820362698,0.35248487238,0.495986183031,13.88808788,3.65355265284,1.1202056532480036,0.813465110644,0.81980855359,4.27754443837,65.5327805742,82.5983071501,Walking,0.6382346510800526,4.092730336150609
4725,andrea,0.0223125107691,0.235855949417,0.0150828745305,0.0379615254763,10.0346827429,0.191355708015,34.72213738533318,0.986794199829,0.987591411331,9.38219316643,154.63484346,89.7569024022,Train,0.022017856210569977,6.644279183164531
21945,Vincenzo,,0.210600142981,,,10.1546803339,,34.72213738533318,,,9.11153497925,,,Train,,
20631,Serena,0.0186808324789,0.264981188249,0.011341445398,0.0389550087477,10.1727302612,0.388442149657,14.679876452262643,0.94439473403,0.94965288584,9.2418133896,66.7922899742,85.4465808655,Car,0.017642079820369753,5.702282765816077
15189,IvanHeibi,0.681799374218,4.18977441913,0.254491126713,0.589909235588,14.4299100315,4.03000531551,1.1202056532480036,0.732798351675,0.746185960663,2.20776335698,91.7948954798,76.8758639665,Walking,0.4996214575999968,4.514434737053807
4232,andrea,0.0334750795916,0.104502417609,0.0119447182145,0.0273125444655,9.80958236138,0.153973303194,34.72213738533318,0.67422383262,0.769189537742,9.44351233369,139.207214157,89.7147123776,Train,0.0225696964595081,5.346282187175627
3134,andrea,0.023029499319,0.0148023543753,0.0256459902851,0.0477402925826,9.94276223307,0.0653800265829,0.1803785331903315,0.998631502482,0.99921569785,9.89840140361,141.297356706,89.8947765612,Still,0.022997983506341167,0.011793153294968384
15597,Luca,0.0508226011532,0.76944447964,0.025190251052,0.0869050725787,11.7348333236,1.09587973573,14.679876452262643,0.897781160289,0.903165753744,8.52632017545,75.8694273077,82.0760744191,Car,0.04562757383222497,16.087379127054636
15959,Luca,0.0104156957693,0.145647550392,0.00575891210344,0.0191503876321,10.2386615334,0.185945175843,14.679876452262643,0.471828727054,0.472383720667,9.73551465467,103.006261946,66.8721101621,Car,0.004914424476210552,2.729652208269492
15476,Luca,0.0346100965857,0.365005284026,0.00626892969418,0.0280155141981,10.3488758943,0.616846803434,14.679876452262643,0.464435400837,0.464435400837,8.72173127456,83.228060172,81.5850724486,Car,0.016074154080786867,9.05523486438426
1286,andrea,0.0246123622399,1.03630357361,0.0140787282884,0.0429910984272,11.2202737587,1.61549694857,14.679876452262643,0.343154393231,0.348925408003,6.54216629081,164.783365404,,Car,0.008445840230414461,23.715295614014895
18790,michelangelo,0.0049729106584,0.0069424740939,0.00296991431769,0.0424428411004,9.8151234278,0.0151820767883,34.72213738533318,0.210536398486,0.210703577331,9.79124520435,172.472781002,55.2835226478,Train,0.0010469787000121791,0.5271541560380304
20104,Pierpaolo,0.0695025486235,0.0706047627162,0.0481404948783,0.0786263322772,9.18734022134,0.868718940229,1.1202056532480036,0.787569832783,0.80281077253,9.01224277385,91.9514775235,6.02059991328,Walking,0.05473811059740222,0.9731438679281403
13653,Federica,,1.02312079417,,,12.4579909295,,14.679876452262643,,,7.92387089748,,79.9643146474,Car,,
8520,andrea,1.36239705515,3.46059068582,0.848501180608,1.67142987673,19.4636057297,5.14254359976,1.1202056532480036,0.963984865647,0.973919654769,6.23364031549,158.305622064,89.7566199297,Walking,1.3133301421666412,5.76070641252549
480,andrea,0.0993607698485,0.453394151421,0.0464734806997,0.12817180804,10.250974948,0.514987699629,5.368553579536653,0.917641654326,0.925417831679,8.8137714915,153.635989931,89.7478587212,Bus,0.09117758121888248,2.7647390582606146
4743,andrea,0.0289519996297,0.368716911864,0.0175478695797,0.021416846657,10.0886918901,0.48388495969,34.72213738533318,0.997550421012,0.999537426913,8.89198449079,137.796929525,89.7755253089,Train,0.028881079419746502,16.801520049052588
21183,Vincenzo,,0.793424572572,,,11.9401923836,,5.368553579536653,,,7.9089928564,,70.4279925623,Bus,,
11011,Damiano,0.0036651915,0.0121133178889,0.00130066959539,0.0477185618262,9.86524527495,0.0307637254506,0.1803785331903315,0.276380645367,0.276384991979,9.81683429092,269.803248625,,Still,0.0010129879921636428,0.005549115672249298
11654,Damiano,0.0514416934278,0.133471853989,0.029832179388,0.0523602076293,10.5475995036,0.0655125141236,0.1803785331903315,0.547367570093,0.554068618638,9.38619916158,258.909559801,80.0407280452,Still,0.028157514733043933,0.011817051203225844
2664,andrea,0.00722656206293,0.0174207501763,0.00344608021093,0.0343432229067,9.65393483434,0.0240463955564,0.1803785331903315,0.936190352059,0.936318265149,9.59867571815,169.75926727,51.8212921405,Still,0.00676543768187065,0.0043374535589779375
587,andrea,0.00789248143067,0.0245110694929,0.00325980980199,0.0479660933808,9.63594566037,0.0299554681167,5.368553579536653,0.926572270288,0.926711206595,9.54802226575,125.678895383,89.0498356558,Bus,0.007312954437421784,0.16081753558460585
2653,andrea,0.00733838584664,0.0142868104692,0.0036818469842,0.0361056847367,9.6549716551,0.0199780500334,0.1803785331903315,0.935779547203,0.935805699698,9.62141668271,169.460656948,56.6373954856,Still,0.006867111384769683,0.003603611361027745
13017,Federica,,0.553490659379,,,11.0825687907,,14.679876452262643,,,8.0126812616,,80.971943168,Car,,
16455,Luca,0.00182674166096,0.0148890533417,0.000800909678481,0.0162426172262,9.85337411472,0.0204439389176,0.1803785331903315,0.0637309713952,0.0701564587476,9.77182227988,50.4227131368,,Still,0.0001164200205410619,0.003687647714589422
8977,AndreaCarpineti,,1.1509718697,,,12.0535479636,0.394990085931,1.1202056532480036,,,6.50869257869,,53.4419571587,Walking,,0.4424701272368209
4480,andrea,0.0068813864521,0.061950335928,0.00326078489419,0.036019797492,9.71017438539,0.115954375149,34.72213738533318,0.375896251803,0.376278415586,9.50368163021,145.112385075,89.1509772082,Train,0.0025866873745523347,4.026183744354041
16941,Luca,0.00244334904686,0.0153565907876,0.000796477165975,0.0155421940993,9.90131915819,0.0634096187011,0.1803785331903315,0.931852233863,0.931852233863,9.82546646244,16.222824378,,Still,0.0022768402674235226,0.011437734011462631
12313,Damiano,0.0187485672724,0.195484669938,0.0122328447329,0.060706201888,10.9680574399,0.115549556468,0.1803785331903315,0.724823794609,0.725533357628,9.35815752969,251.560240673,78.0552828785,Still,0.013589407673863078,0.020842659506491223
2862,andrea,0.0108251525882,0.018698236703,0.00640091941206,0.0365452207152,9.99437183429,0.057548871464,0.1803785331903315,0.999028940492,0.999059868361,9.92172447095,141.572966722,88.942850411,Still,0.010814640720853677,0.010380581021435246
1086,andrea,0.0183818749424,0.433053212345,0.0073434908982,0.0376243586199,10.5359037672,0.477890218758,14.679876452262643,0.349048787706,0.351720136661,9.0631308885,165.864620924,,Car,0.006416171164408019,7.015369369112207
19436,Pierpaolo,0.0450412859846,0.451772842813,0.0273672639483,0.0386439364457,9.56396733902,0.958079040355,5.368553579536653,0.993875876436,0.996116787219,8.24622015153,70.4364463098,72.5595997966,Bus,0.04476544758374885,5.143498661576877
6,andrea,0.0257813026763,0.0195750168494,0.0236684510777,0.0492161129479,9.7143140989,0.0473306451545,5.368553579536653,0.981057266504,0.982330879447,9.64931486016,145.303165318,83.9268404028,Bus,0.02529293433052314,0.2540971044659701
265,andrea,0.2132947961,1.56845769536,0.142472989523,0.195254046458,13.2042202461,0.832531849863,5.368553579536653,0.641948370123,0.652402809097,7.75671632092,150.950366869,89.759161852,Bus,0.13692424671211262,4.46949184266028
1386,andrea,0.0561601617639,0.666101319722,0.029346829908,0.0618353164917,10.6675762489,0.962550871666,14.679876452262643,0.324088390952,0.346775664813,7.67426763452,149.980805978,89.797763991,Car,0.018200856461666384,14.130127875074594
15344,Luca,0.0148065133715,0.156772592625,0.0069850760567,0.0215867160697,10.0750060719,0.155396068101,5.368553579536653,0.927649277095,0.93547570846,9.48204529259,48.8636879492,,Bus,0.013735251425369426,0.8342521176495451
